knot,april,june,verdict,unknotting_crossings,in_crossing_dataset
13a_1725,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1726,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1727,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1728,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1729,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_173,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1730,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1731,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1733,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1734,"[1,1]","[1,1]",u = 1,[4],True
13a_1735,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1736,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1737,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1738,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1739,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1742,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1743,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1745,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1746,"[1,1]","[1,1]",u = 1,[10],True
13a_1747,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1748,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_175,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1750,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1752,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1753,"[1,1]","[1,1]",u = 1,"[0,4]",True
13a_1755,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1756,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1758,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1759,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1760,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1761,"[1,1]","[1,1]",u = 1,[3],True
13a_1762,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1764,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1765,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1766,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1767,"[1,1]","[1,1]",u = 1,[3],True
13a_1768,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1769,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1770,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1771,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1773,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1774,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1775,"[1,1]","[1,1]",u = 1,"[0,10]",True
13a_1776,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1777,"[1,1]","[1,1]",u = 1,[11],True
13a_1778,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_178,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1780,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1781,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1782,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1784,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1785,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1786,"[1,3]","[2,3]",u >= 2 (McCoy),[],True
13a_1787,"[1,1]","[1,1]",u = 1,[4],True
13a_1788,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1789,"[1,1]","[1,1]",u = 1,[4],True
13a_1790,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1791,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1793,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1794,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1795,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1796,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1797,"[1,1]","[1,1]",u = 1,[4],True
13a_180,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1800,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1801,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1802,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1803,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1804,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1805,"[1,1]","[1,1]",u = 1,[10],True
13a_1806,"[1,1]","[1,1]",u = 1,[4],True
13a_1807,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1808,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1809,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_181,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1810,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1812,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1813,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1814,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1815,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1816,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1818,"[1,1]","[1,1]",u = 1,"[0,10]",True
13a_1819,"[1,1]","[1,1]",u = 1,[0],True
13a_182,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1820,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1821,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1822,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1823,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1824,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1825,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1828,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1829,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_183,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1830,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1831,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1832,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1833,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1834,"[1,1]","[1,1]",u = 1,"[8,11]",True
13a_1835,"[1,1]","[1,1]",u = 1,[7],True
13a_1836,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1837,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1838,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_184,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1840,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1841,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1842,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1843,"[1,1]","[1,1]",u = 1,"[10,12]",True
13a_1844,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1845,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1846,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1847,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1848,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1849,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_185,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1850,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1851,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1852,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1853,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1854,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1855,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1856,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1858,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1859,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1860,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1861,"[1,1]","[1,1]",u = 1,[8],True
13a_1862,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1863,"[1,1]","[1,1]",u = 1,[9],True
13a_1866,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1868,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1869,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_187,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1870,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1872,"[1,1]","[1,1]",u = 1,[0],True
13a_1873,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1874,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1875,"[1,1]","[1,1]",u = 1,[0],True
13a_1877,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1878,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_188,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1880,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1881,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1882,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1883,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1884,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1885,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1887,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1888,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1889,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_189,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1890,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1891,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1894,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1895,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1896,"[1,1]","[1,1]",u = 1,"[10,12]",True
13a_1897,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1899,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_19,"[1,3]","[2,2]",u >= 2 (McCoy),[],False
13a_190,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1900,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1901,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1902,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1903,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1904,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1905,"[1,1]","[1,1]",u = 1,[3],True
13a_1907,"[1,1]","[1,1]",u = 1,[10],True
13a_1909,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1913,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1915,"[1,1]","[1,1]",u = 1,"[3,12]",True
13a_1916,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1917,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1918,"[1,1]","[1,1]",u = 1,[0],True
13a_192,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1922,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1924,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1925,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1926,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1927,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1928,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1931,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1932,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1933,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1934,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1935,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1936,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1937,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1938,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_194,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1944,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1945,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1946,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1949,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_195,"[1,4]","[2,3]",u >= 2 (McCoy),[],False
13a_1950,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1953,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1954,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1955,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1956,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1957,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1958,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1959,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1960,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1961,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1963,"[1,1]","[1,1]",u = 1,[9],True
13a_1964,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1965,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1967,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_197,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1970,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1971,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1972,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1973,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1975,"[1,1]","[1,1]",u = 1,[10],True
13a_1976,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1977,"[1,1]","[1,1]",u = 1,[3],True
13a_1978,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1980,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1981,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1982,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1983,"[1,1]","[1,1]",u = 1,[10],True
13a_1986,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1987,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1989,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_199,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1990,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1991,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1992,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1993,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1994,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1995,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1996,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_1998,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_1999,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2,"[1,1]","[1,1]",u = 1,[0],True
13a_20,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_200,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2000,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2002,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2003,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2004,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2005,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2006,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2007,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2008,"[1,3]","[2,3]",u >= 2 (McCoy),[],True
13a_201,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2011,"[1,1]","[1,1]",u = 1,[4],True
13a_2012,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2013,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2014,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2015,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2016,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2017,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2018,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2019,"[1,1]","[1,1]",u = 1,[10],True
13a_202,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2020,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2021,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2022,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2023,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2024,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2026,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2027,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2028,"[1,1]","[1,1]",u = 1,[12],True
13a_2031,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2032,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2033,"[1,1]","[1,1]",u = 1,[3],True
13a_2034,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2039,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_204,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2040,"[1,1]","[1,1]",u = 1,"[0,12]",True
13a_2041,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2043,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2044,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2045,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2046,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2047,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2048,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2049,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_205,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2051,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2052,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2053,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2054,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2055,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2058,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2059,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_206,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2060,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2062,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2063,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2065,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2066,"[1,1]","[1,1]",u = 1,[0],True
13a_2068,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_207,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2070,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2071,"[1,1]","[1,1]",u = 1,[10],True
13a_2075,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2078,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2079,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_208,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2081,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2082,"[1,1]","[1,1]",u = 1,[10],True
13a_2083,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2084,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2085,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2086,"[1,1]","[1,1]",u = 1,[0],True
13a_2087,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2088,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2089,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2090,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2092,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2093,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2094,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2095,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2096,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2097,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2099,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_21,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_210,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2100,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2101,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2102,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2103,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2104,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2105,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2106,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2107,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2109,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_211,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2110,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2111,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2113,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2114,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2115,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2117,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_212,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2122,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2123,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_213,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2131,"[1,1]","[1,1]",u = 1,[3],True
13a_2134,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2139,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_214,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2140,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2141,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2142,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2143,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2144,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2145,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2146,"[1,1]","[1,1]",u = 1,[10],True
13a_2147,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_215,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2151,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2152,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2153,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2156,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_216,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2160,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2161,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2162,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2163,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2165,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2166,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2167,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2168,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2169,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2170,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2171,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2172,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2174,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2177,"[1,1]","[1,1]",u = 1,[3],True
13a_2178,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_218,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2181,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2183,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2187,"[1,1]","[1,1]",u = 1,[12],True
13a_2188,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2189,"[1,1]","[1,1]",u = 1,[12],True
13a_219,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2190,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2191,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2192,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2193,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2195,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2196,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2199,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_22,"[1,1]","[1,1]",u = 1,[12],True
13a_220,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2202,"[1,1]","[1,1]",u = 1,[12],True
13a_2205,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2207,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2208,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_221,"[1,1]","[1,1]",u = 1,[3],True
13a_2210,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2211,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2212,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2213,"[1,1]","[1,1]",u = 1,[0],True
13a_2214,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2215,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2217,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2218,"[1,1]","[1,1]",u = 1,[12],True
13a_2219,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_222,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2220,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2221,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2222,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2223,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2224,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2225,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
